transaction_id,country,channel,device,amount,num_items,coupon_applied,is_fraud,risk_score,risk_category
9888,DE,app,tablet,28.52,3,0,0,52,MEDIUM
4248,US,app,mobile,115.53,3,0,0,55,MEDIUM
7673,BR,web,mobile,14.05,1,0,0,48,LOW
916,CA,ads,desktop,74.79,3,1,0,51,MEDIUM
1306,JP,web,desktop,52.79,6,1,0,59,MEDIUM
5456,AU,web,desktop,39.02,1,0,0,49,LOW
3050,ES,email,mobile,43.52,3,1,0,53,MEDIUM
9522,UK,social,mobile,49.42,2,1,0,49,LOW
1274,JP,app,mobile,85.15,3,0,0,51,MEDIUM
8056,US,app,mobile,209.99,2,1,0,59,MEDIUM
2797,US,app,tablet,11.94,2,0,0,50,MEDIUM
1399,ES,web,desktop,25.33,5,0,0,59,MEDIUM
3359,US,app,mobile,274.13,1,1,1,67,MEDIUM
184,US,app,mobile,65.51,6,0,0,54,MEDIUM
6868,AU,ads,mobile,47.9,3,0,0,54,MEDIUM
5696,US,ads,mobile,170.04,7,0,0,67,MEDIUM
8836,FR,social,mobile,29.37,3,0,0,53,MEDIUM
9627,DE,social,mobile,23.59,3,0,0,50,MEDIUM
6171,UK,app,mobile,142.01,3,1,1,53,MEDIUM
6988,ES,web,mobile,64.47,1,0,0,51,MEDIUM
4568,DE,ads,mobile,19.87,3,0,0,53,MEDIUM
8956,JP,web,mobile,26.62,3,0,0,51,MEDIUM
2657,FR,web,mobile,51.21,2,1,0,51,MEDIUM
8310,US,app,mobile,110.27,5,0,0,58,MEDIUM
6858,JP,web,tablet,60.36,3,1,0,53,MEDIUM
1962,DE,app,mobile,162.22,4,0,1,59,MEDIUM
6384,IN,app,mobile,30.31,6,1,0,58,MEDIUM
8854,CA,email,desktop,88.59,3,1,0,53,MEDIUM
9974,FR,app,mobile,16.5,2,0,0,50,MEDIUM
1252,BR,web,mobile,139.89,3,1,0,57,MEDIUM
3177,AU,app,desktop,108.53,3,0,0,54,MEDIUM
7761,IN,web,desktop,37.88,2,1,0,45,LOW
5014,US,ads,desktop,47.83,2,0,0,57,MEDIUM
9706,US,email,mobile,120.57,2,0,0,58,MEDIUM
6540,BR,web,mobile,213.65,2,0,0,63,MEDIUM
3290,US,app,mobile,18.79,2,0,0,55,MEDIUM
6449,US,app,mobile,50.58,2,1,0,47,LOW
8727,IN,app,desktop,232.51,2,1,0,58,MEDIUM
7612,US,web,mobile,22.36,5,0,0,61,MEDIUM
6276,AU,web,desktop,109.61,3,1,0,60,MEDIUM
6888,CA,web,mobile,108.76,3,0,0,64,MEDIUM
1052,AU,app,desktop,215.45,3,0,0,69,MEDIUM
4070,CA,ads,mobile,27.51,3,0,0,56,MEDIUM
6023,CA,app,desktop,11.33,1,0,0,53,MEDIUM
5553,JP,web,mobile,20.9,4,0,0,51,MEDIUM
273,IN,app,mobile,52.08,3,0,0,54,MEDIUM
2043,FR,ads,mobile,29.02,2,1,0,50,MEDIUM
4764,US,web,desktop,42.13,2,0,0,46,LOW
8998,CA,web,mobile,26.73,4,0,0,50,MEDIUM
5205,AU,social,mobile,16.51,3,0,0,58,MEDIUM
9510,CA,web,mobile,70.53,3,1,0,53,MEDIUM
1087,US,web,desktop,35.04,6,0,0,54,MEDIUM
8374,BR,web,desktop,23.62,3,0,0,48,LOW
7733,UK,app,tablet,32.46,3,0,0,47,LOW
7516,US,web,mobile,40.34,2,0,0,56,MEDIUM
6679,JP,web,mobile,38.55,4,0,0,53,MEDIUM
4323,FR,web,mobile,56.32,3,0,0,55,MEDIUM
6947,DE,app,tablet,26.9,4,0,0,44,LOW
7748,IN,web,desktop,42.78,3,0,0,51,MEDIUM
6773,CA,web,desktop,37.19,2,0,0,46,LOW
5519,DE,app,mobile,183.21,2,0,0,58,MEDIUM
5118,IN,web,mobile,38.88,4,1,0,56,MEDIUM
6180,US,web,desktop,18.38,3,0,0,56,MEDIUM
4710,BR,app,tablet,149.36,2,0,1,48,LOW
8122,US,app,tablet,79.31,4,1,0,44,LOW
5970,CA,app,mobile,48.05,3,0,0,52,MEDIUM
6785,IN,web,mobile,93.95,4,1,1,51,MEDIUM
3479,UK,web,mobile,34.04,3,1,0,49,LOW
8415,IN,web,tablet,31.01,2,1,0,41,LOW
3925,UK,email,mobile,53.63,6,0,0,59,MEDIUM
1749,CA,ads,mobile,43.12,4,1,0,51,MEDIUM
733,BR,web,mobile,23.84,2,0,0,51,MEDIUM
2554,ES,web,tablet,107.77,3,0,0,59,MEDIUM
5459,UK,app,desktop,94.11,4,1,0,47,LOW
5874,JP,web,mobile,69.17,3,0,0,53,MEDIUM
2663,US,app,mobile,66.99,2,1,0,55,MEDIUM
9399,US,web,mobile,15.46,2,1,0,47,LOW
6456,US,app,mobile,74.95,3,1,0,49,LOW
3114,CA,web,mobile,54.98,4,1,0,58,MEDIUM
3304,BR,web,mobile,66.18,2,1,0,51,MEDIUM
1345,CA,web,mobile,53.76,4,0,0,53,MEDIUM
1691,CA,app,mobile,54.53,5,0,0,54,MEDIUM
7181,AU,app,mobile,49.07,4,1,0,55,MEDIUM
6500,IN,app,desktop,65.61,4,1,0,47,LOW
3309,US,email,desktop,28.43,5,0,0,63,MEDIUM
1505,BR,web,desktop,22.5,2,0,0,46,LOW
1807,DE,web,desktop,47.25,2,0,0,54,MEDIUM
8470,UK,web,desktop,89.2,3,1,0,51,MEDIUM
5370,CA,app,mobile,88.23,4,1,0,52,MEDIUM
3792,US,app,mobile,99.51,4,0,0,59,MEDIUM
9521,IN,app,mobile,222.39,7,0,1,66,MEDIUM
7330,US,web,desktop,95.98,4,1,0,51,MEDIUM
5910,AU,web,desktop,59.05,1,0,0,51,MEDIUM
6826,CA,web,desktop,181.7,5,0,0,69,MEDIUM
7264,AU,web,mobile,33.43,1,0,0,56,MEDIUM
1849,JP,web,mobile,64.83,7,0,0,55,MEDIUM
4513,FR,ads,tablet,20.94,4,0,0,56,MEDIUM
2432,BR,social,desktop,61.2,3,0,0,51,MEDIUM
4661,DE,app,mobile,121.72,1,0,0,61,MEDIUM
8886,BR,web,mobile,74.21,2,1,0,48,LOW
5585,CA,web,tablet,50.56,6,1,0,51,MEDIUM
143,US,app,mobile,38.9,4,1,0,48,LOW
8761,CA,app,desktop,31.58,1,1,0,46,LOW
9212,DE,web,desktop,92.09,3,0,0,53,MEDIUM
5265,DE,web,desktop,148.34,7,0,0,60,MEDIUM
3410,US,app,desktop,19.32,3,0,0,55,MEDIUM
1118,FR,app,mobile,58.49,2,0,0,57,MEDIUM
1757,IN,web,desktop,61.79,4,0,0,53,MEDIUM
498,US,web,tablet,28.24,3,0,0,53,MEDIUM
8032,ES,web,mobile,121.59,3,0,0,59,MEDIUM
871,IN,app,desktop,348.35,3,0,0,68,MEDIUM
3358,US,web,mobile,139.2,1,1,0,52,MEDIUM
913,ES,web,mobile,147.76,1,1,0,55,MEDIUM
722,AU,app,mobile,249.97,2,0,1,69,MEDIUM
2806,IN,web,tablet,22.08,3,0,0,46,LOW
9944,US,web,mobile,74.56,2,0,0,50,MEDIUM
887,CA,ads,mobile,83.68,4,1,0,56,MEDIUM
9593,US,web,desktop,38.18,1,1,0,44,LOW
6588,US,web,mobile,81.77,4,1,0,58,MEDIUM
8101,ES,app,desktop,36.59,4,0,0,47,LOW
1521,CA,web,mobile,33.52,2,1,0,46,LOW
8690,IN,app,mobile,57.67,4,1,0,57,MEDIUM
2747,IN,web,desktop,40.39,3,0,0,48,LOW
6701,US,web,tablet,92.79,3,1,0,48,LOW
5776,FR,web,mobile,36.57,4,0,0,50,MEDIUM
315,FR,app,desktop,68.35,2,1,0,48,LOW
1800,US,email,desktop,39.72,4,0,0,55,MEDIUM
328,FR,web,mobile,26.25,1,0,0,48,LOW
5643,CA,email,mobile,36.24,1,0,0,55,MEDIUM
4205,US,app,tablet,124.57,3,0,0,51,MEDIUM
3130,UK,web,desktop,103.44,3,1,0,60,MEDIUM
6861,BR,ads,mobile,27.55,4,0,0,61,MEDIUM
9906,AU,web,desktop,31.1,7,0,0,59,MEDIUM
3969,BR,app,desktop,57.69,4,0,0,52,MEDIUM
5744,IN,app,mobile,77.25,4,0,0,51,MEDIUM
6227,CA,web,desktop,68.44,2,0,0,51,MEDIUM
1974,US,email,mobile,41.66,3,0,0,55,MEDIUM
337,ES,web,tablet,95.98,4,0,0,55,MEDIUM
2765,UK,web,mobile,108.56,2,0,0,57,MEDIUM
7661,US,web,desktop,33.11,2,0,0,47,LOW
276,BR,app,desktop,139.79,3,0,0,61,MEDIUM
2986,US,web,mobile,69.2,3,1,0,53,MEDIUM
5647,US,app,mobile,170.69,5,0,0,70,HIGH
5850,AU,web,desktop,20.74,2,0,0,49,LOW
3478,ES,app,mobile,20.84,3,0,0,49,LOW
7559,IN,web,desktop,31.43,3,1,0,46,LOW
3559,BR,web,mobile,67.38,3,1,0,51,MEDIUM
2810,AU,ads,desktop,41.8,2,1,0,55,MEDIUM
9114,CA,social,tablet,102.76,3,1,0,52,MEDIUM
4862,FR,app,desktop,28.37,4,0,0,48,LOW
6587,CA,app,tablet,75.64,1,0,0,52,MEDIUM
3417,JP,app,desktop,9.81,3,1,0,45,LOW
308,CA,app,mobile,64.39,3,0,0,54,MEDIUM
3909,JP,web,mobile,128.75,2,0,0,55,MEDIUM
349,US,web,desktop,51.04,3,0,0,58,MEDIUM
827,ES,app,mobile,45.62,6,0,0,55,MEDIUM
9502,AU,email,desktop,42.85,4,0,0,52,MEDIUM
4483,FR,web,desktop,42.34,3,0,0,51,MEDIUM
6577,AU,app,mobile,15.97,5,0,0,60,MEDIUM
3683,UK,web,mobile,56.0,4,0,0,52,MEDIUM
5877,IN,web,desktop,59.82,2,0,0,51,MEDIUM
8388,US,ads,mobile,80.38,4,0,0,56,MEDIUM
2054,JP,web,mobile,96.95,1,0,0,50,MEDIUM
72,JP,app,desktop,52.26,1,0,0,55,MEDIUM
5508,DE,web,tablet,135.5,2,0,0,50,MEDIUM
8515,DE,ads,mobile,110.13,3,0,0,60,MEDIUM
7511,UK,social,mobile,89.83,5,0,0,63,MEDIUM
8152,US,web,desktop,105.25,1,0,0,55,MEDIUM
1667,BR,app,desktop,99.24,5,0,0,53,MEDIUM
7862,UK,web,mobile,9.56,4,0,0,51,MEDIUM
9160,UK,app,desktop,142.7,3,0,0,53,MEDIUM
5689,AU,web,desktop,36.85,4,1,0,54,MEDIUM
1446,UK,ads,mobile,72.19,2,0,0,56,MEDIUM
5228,AU,ads,mobile,33.24,7,1,1,54,MEDIUM
6983,UK,app,desktop,31.41,5,0,0,53,MEDIUM
1696,CA,web,tablet,172.1,2,1,0,51,MEDIUM
2893,US,web,mobile,52.82,3,0,1,53,MEDIUM
1575,AU,app,tablet,61.97,3,0,0,46,LOW
3204,US,app,tablet,76.15,2,1,0,45,LOW
4406,ES,web,desktop,76.91,4,0,0,50,MEDIUM
1631,AU,email,tablet,199.43,5,1,1,68,MEDIUM
8381,FR,web,mobile,43.23,5,0,0,56,MEDIUM
1882,BR,ads,mobile,60.49,6,0,0,61,MEDIUM
8822,FR,web,mobile,92.0,6,0,0,58,MEDIUM
6464,IN,ads,tablet,27.88,3,0,0,48,LOW
849,IN,app,desktop,44.85,2,0,0,45,LOW
9924,UK,email,desktop,196.49,1,0,0,68,MEDIUM
6189,US,web,mobile,24.52,3,0,0,50,MEDIUM
5870,US,app,desktop,41.48,2,1,0,43,LOW
2878,AU,social,tablet,29.77,2,0,0,51,MEDIUM
187,UK,app,mobile,30.02,2,1,0,48,LOW
3780,US,web,tablet,131.22,3,0,0,52,MEDIUM
1831,AU,app,mobile,134.52,7,0,1,61,MEDIUM
8326,JP,web,desktop,88.07,2,0,0,49,LOW
9242,US,social,mobile,43.94,5,0,0,61,MEDIUM
6379,CA,ads,mobile,38.57,2,1,0,52,MEDIUM
1235,BR,web,mobile,40.9,4,1,0,51,MEDIUM
6965,JP,web,desktop,49.82,4,0,0,49,LOW
3916,ES,web,mobile,22.42,4,0,0,51,MEDIUM
447,UK,social,desktop,99.41,2,0,0,51,MEDIUM
845,DE,web,mobile,38.87,4,0,0,53,MEDIUM
8063,IN,app,mobile,197.52,5,0,0,65,MEDIUM
5403,IN,web,mobile,94.85,3,1,0,53,MEDIUM
2441,ES,ads,desktop,144.99,2,0,0,58,MEDIUM
3104,IN,web,mobile,24.32,2,1,0,46,LOW
8586,IN,app,mobile,124.51,6,0,0,59,MEDIUM
6792,AU,ads,desktop,150.5,5,1,1,63,MEDIUM
5651,UK,app,desktop,72.89,5,0,0,55,MEDIUM
1295,ES,app,mobile,37.71,3,0,0,50,MEDIUM
5080,IN,web,mobile,39.9,5,0,0,56,MEDIUM
9017,AU,social,mobile,28.17,3,0,0,53,MEDIUM
5068,AU,web,mobile,46.03,3,0,0,53,MEDIUM
3443,CA,web,desktop,132.81,5,1,0,58,MEDIUM
8452,AU,app,tablet,68.89,8,0,0,57,MEDIUM
7274,DE,web,mobile,138.35,2,0,0,54,MEDIUM
6106,IN,social,mobile,122.07,3,0,0,64,MEDIUM
777,JP,web,mobile,17.14,6,0,0,54,MEDIUM
9717,UK,app,desktop,32.66,6,0,0,58,MEDIUM
2154,US,email,mobile,87.96,2,1,0,52,MEDIUM
4921,IN,email,mobile,8.24,1,0,0,60,MEDIUM
5361,FR,web,mobile,195.14,1,1,1,57,MEDIUM
9736,BR,web,tablet,10.33,3,1,0,51,MEDIUM
5958,CA,ads,mobile,43.25,3,1,0,51,MEDIUM
8412,CA,web,desktop,79.61,1,0,0,49,LOW
8433,US,web,tablet,25.02,4,1,0,51,MEDIUM
3184,US,app,mobile,173.73,3,1,0,57,MEDIUM
6793,CA,social,tablet,14.88,1,0,0,51,MEDIUM
3200,IN,web,mobile,68.7,3,0,0,55,MEDIUM
9370,BR,web,mobile,50.43,3,0,0,55,MEDIUM
1290,US,web,desktop,109.64,2,0,0,52,MEDIUM
4582,IN,app,tablet,69.45,6,0,0,49,LOW
6193,DE,web,desktop,56.58,4,0,0,58,MEDIUM
8936,UK,app,desktop,31.06,5,1,0,51,MEDIUM
7150,UK,web,mobile,116.73,5,0,1,67,MEDIUM
9847,ES,web,mobile,10.81,1,0,0,56,MEDIUM
4107,AU,app,desktop,36.46,2,0,0,45,LOW
4127,FR,web,tablet,137.45,1,1,0,50,MEDIUM
8301,US,ads,tablet,138.29,4,0,0,55,MEDIUM
3967,US,web,mobile,43.41,4,1,0,56,MEDIUM
1880,DE,ads,mobile,51.74,4,0,0,56,MEDIUM
8497,IN,app,mobile,86.98,3,0,0,54,MEDIUM
9300,IN,web,mobile,87.76,2,0,0,51,MEDIUM
6349,IN,web,mobile,84.83,3,0,0,53,MEDIUM
3588,DE,web,mobile,91.32,2,0,1,50,MEDIUM
7373,DE,ads,mobile,51.02,3,1,0,54,MEDIUM
3866,FR,web,mobile,66.56,4,0,0,60,MEDIUM
8488,AU,app,mobile,172.14,4,0,0,62,MEDIUM
4132,BR,app,mobile,77.79,1,0,0,57,MEDIUM
1037,US,app,tablet,59.98,3,0,0,54,MEDIUM
637,FR,app,desktop,81.6,5,0,0,55,MEDIUM
6154,US,app,mobile,38.24,2,0,0,50,MEDIUM
4135,US,app,mobile,100.18,7,0,0,66,MEDIUM
5339,IN,web,tablet,79.7,2,0,0,46,LOW
1084,IN,web,mobile,68.83,2,0,0,53,MEDIUM
862,FR,email,tablet,22.32,2,0,0,50,MEDIUM
904,UK,app,desktop,143.59,5,0,0,57,MEDIUM
192,IN,web,mobile,49.14,2,0,0,48,LOW
110,US,app,desktop,265.31,1,0,1,67,MEDIUM
4456,ES,web,mobile,32.66,2,1,0,49,LOW
1943,FR,app,tablet,44.0,6,1,0,53,MEDIUM
5857,IN,app,tablet,75.24,7,0,0,49,LOW
4332,IN,app,mobile,39.0,2,0,0,47,LOW
8542,BR,web,mobile,59.8,2,0,0,58,MEDIUM
2041,ES,web,desktop,19.78,3,1,0,49,LOW
7332,CA,ads,tablet,28.23,3,0,0,56,MEDIUM
7318,CA,social,mobile,87.8,4,1,0,51,MEDIUM
7780,US,app,desktop,15.91,4,1,0,53,MEDIUM
4660,CA,web,mobile,75.5,3,0,0,53,MEDIUM
7314,IN,app,desktop,31.45,2,0,0,45,LOW
2776,FR,web,desktop,129.89,3,0,0,54,MEDIUM
4146,IN,ads,tablet,75.63,3,1,0,49,LOW
2324,UK,app,desktop,133.19,3,0,0,56,MEDIUM
763,US,app,mobile,28.42,2,0,0,47,LOW
2618,FR,social,mobile,60.39,3,0,0,53,MEDIUM
2412,US,web,desktop,28.22,1,0,0,49,LOW
1095,IN,app,mobile,54.74,3,1,0,49,LOW
6174,ES,web,desktop,106.52,4,1,0,53,MEDIUM
7049,AU,ads,mobile,36.83,2,1,0,52,MEDIUM
9273,UK,ads,mobile,84.07,4,1,0,53,MEDIUM
3136,US,app,mobile,90.34,4,0,0,52,MEDIUM
7788,CA,web,mobile,62.18,9,0,0,58,MEDIUM
5041,UK,social,mobile,26.1,5,0,0,61,MEDIUM
3806,UK,web,mobile,58.66,4,0,0,60,MEDIUM
885,AU,web,mobile,50.73,3,0,0,60,MEDIUM
2655,FR,web,desktop,183.0,1,1,0,57,MEDIUM
5922,FR,app,mobile,50.72,5,0,0,57,MEDIUM
6188,US,app,desktop,430.5,1,1,1,69,MEDIUM
8086,US,web,desktop,136.79,2,0,0,52,MEDIUM
6743,IN,ads,desktop,229.7,4,0,0,66,MEDIUM
7627,BR,app,mobile,189.8,1,0,1,65,MEDIUM
5681,US,app,mobile,33.36,1,0,0,50,MEDIUM
7008,ES,app,mobile,190.41,1,0,1,65,MEDIUM
9687,DE,app,mobile,15.82,3,0,0,57,MEDIUM
2203,US,app,mobile,12.75,5,0,0,53,MEDIUM
6108,CA,web,mobile,44.05,1,1,0,54,MEDIUM
6418,JP,web,mobile,155.84,2,1,0,59,MEDIUM
1263,FR,web,mobile,60.56,4,0,0,53,MEDIUM
8380,CA,web,mobile,36.52,3,0,0,50,MEDIUM
976,ES,app,desktop,46.49,3,0,0,55,MEDIUM
5832,UK,web,mobile,24.05,3,0,0,51,MEDIUM
4926,JP,email,desktop,70.27,4,0,0,55,MEDIUM
942,IN,email,desktop,121.06,4,1,0,59,MEDIUM
4724,FR,web,mobile,112.16,4,0,0,59,MEDIUM
2388,IN,app,mobile,28.42,6,0,0,55,MEDIUM
9729,US,web,mobile,31.79,3,1,0,48,LOW
5022,CA,web,mobile,70.38,3,0,0,52,MEDIUM
4392,FR,app,mobile,22.55,2,0,0,55,MEDIUM
5149,JP,web,mobile,54.49,4,1,0,50,MEDIUM
3222,AU,web,mobile,73.68,3,0,0,55,MEDIUM
3883,IN,app,tablet,82.53,1,0,0,47,LOW
9439,ES,app,desktop,46.72,2,0,0,46,LOW
6625,JP,web,desktop,37.14,4,0,0,56,MEDIUM
5919,JP,social,mobile,26.11,2,0,0,51,MEDIUM
2790,AU,web,mobile,28.33,3,1,0,56,MEDIUM
945,US,app,mobile,34.95,1,0,0,48,LOW
8909,ES,web,mobile,38.82,2,0,1,49,LOW
1858,AU,web,mobile,49.17,4,0,0,58,MEDIUM
9081,ES,web,mobile,59.13,5,0,0,55,MEDIUM
4109,US,ads,tablet,144.75,3,0,1,62,MEDIUM
8514,UK,web,desktop,73.01,3,0,0,53,MEDIUM
3256,FR,app,desktop,49.17,3,0,0,48,LOW
2691,ES,web,desktop,70.55,4,0,0,50,MEDIUM
9513,JP,web,mobile,171.81,4,0,0,61,MEDIUM
6962,CA,web,mobile,80.98,1,0,0,53,MEDIUM
1320,CA,web,tablet,72.23,4,0,0,47,LOW
8883,US,app,tablet,59.02,1,1,0,45,LOW
9881,IN,web,mobile,26.02,4,0,0,53,MEDIUM
5163,JP,app,mobile,171.26,3,1,0,65,MEDIUM
5830,BR,app,mobile,75.33,4,0,0,59,MEDIUM
7954,IN,app,mobile,79.17,1,0,0,52,MEDIUM
5959,US,app,mobile,116.16,4,0,0,63,MEDIUM
9272,CA,web,mobile,121.25,5,0,0,59,MEDIUM
3476,US,web,desktop,47.39,2,0,0,54,MEDIUM
3506,DE,app,desktop,105.49,4,0,0,53,MEDIUM
4750,US,app,mobile,117.77,4,0,0,56,MEDIUM
2478,CA,web,desktop,40.1,3,0,0,51,MEDIUM
9491,IN,app,mobile,100.46,3,1,0,61,MEDIUM
6616,ES,ads,mobile,20.4,8,0,0,59,MEDIUM
7414,CA,web,mobile,17.5,3,0,0,58,MEDIUM
7587,FR,app,mobile,112.85,5,0,0,59,MEDIUM
5345,CA,web,mobile,115.42,4,0,0,57,MEDIUM
9864,UK,web,desktop,66.88,5,0,0,54,MEDIUM
7112,IN,web,desktop,11.3,3,1,0,47,LOW
1875,FR,app,tablet,56.8,7,0,0,52,MEDIUM
8517,ES,web,desktop,226.98,1,0,1,63,MEDIUM
5271,US,web,mobile,19.43,4,0,0,51,MEDIUM
5097,UK,web,desktop,119.58,4,1,0,55,MEDIUM
2905,ES,app,tablet,18.14,1,1,0,41,LOW
571,CA,web,mobile,16.25,1,0,0,56,MEDIUM
1449,CA,app,mobile,129.05,3,0,0,56,MEDIUM
5965,US,web,mobile,20.25,6,0,0,53,MEDIUM
6243,IN,social,desktop,80.96,4,1,1,49,LOW
6348,UK,web,desktop,42.64,4,0,0,56,MEDIUM
7875,IN,web,desktop,54.15,5,0,0,54,MEDIUM
9817,JP,app,mobile,34.38,4,0,0,49,LOW
3227,US,web,mobile,94.29,6,0,0,58,MEDIUM
9745,ES,app,mobile,131.25,4,0,0,56,MEDIUM
3979,US,email,mobile,27.82,4,0,0,57,MEDIUM
4384,DE,web,mobile,121.48,1,0,0,54,MEDIUM
7857,UK,web,mobile,34.71,4,1,0,56,MEDIUM
3540,DE,web,mobile,41.05,4,0,0,53,MEDIUM
5683,CA,web,desktop,188.3,3,0,0,61,MEDIUM
2828,FR,ads,mobile,91.49,3,0,0,56,MEDIUM
7659,ES,web,mobile,41.93,5,0,0,54,MEDIUM
4997,ES,email,desktop,99.72,3,0,0,57,MEDIUM
1339,DE,app,desktop,40.98,1,0,0,53,MEDIUM
3263,BR,ads,desktop,28.37,1,0,0,57,MEDIUM
6387,AU,web,desktop,29.13,4,0,1,48,LOW
7952,BR,web,mobile,26.05,3,0,0,58,MEDIUM
651,US,web,mobile,44.89,3,0,0,51,MEDIUM
2903,IN,ads,mobile,65.75,1,1,0,51,MEDIUM
2259,US,web,desktop,106.06,6,0,0,60,MEDIUM
7403,US,web,desktop,89.35,2,1,0,47,LOW
3522,US,ads,mobile,56.45,1,0,0,54,MEDIUM
2731,US,web,mobile,62.06,2,0,0,50,MEDIUM
5497,IN,app,mobile,34.42,3,0,0,52,MEDIUM
4479,BR,web,mobile,118.25,4,1,0,54,MEDIUM
1597,IN,web,mobile,21.83,4,0,0,58,MEDIUM
7067,US,ads,mobile,88.5,1,0,1,56,MEDIUM
2585,BR,ads,mobile,74.7,3,1,0,54,MEDIUM
5442,CA,ads,mobile,38.16,5,0,0,56,MEDIUM
3197,ES,ads,mobile,161.9,1,1,0,59,MEDIUM
8524,CA,email,mobile,48.63,2,1,0,53,MEDIUM
7683,IN,email,desktop,35.08,6,0,0,63,MEDIUM
5377,UK,app,desktop,38.9,4,0,0,47,LOW
1259,JP,app,tablet,185.02,3,1,0,52,MEDIUM
5278,CA,email,desktop,49.52,7,1,0,53,MEDIUM
992,UK,web,mobile,46.37,1,0,0,48,LOW
3505,US,web,tablet,229.62,2,0,0,60,MEDIUM
114,CA,app,mobile,163.54,4,0,0,62,MEDIUM
920,FR,app,tablet,55.18,3,0,0,54,MEDIUM
2510,DE,web,desktop,34.06,2,0,0,54,MEDIUM
9405,ES,web,mobile,43.74,2,0,0,48,LOW
166,US,web,tablet,273.18,4,0,0,60,MEDIUM
5264,IN,web,mobile,99.1,1,0,0,58,MEDIUM
4604,US,social,mobile,41.87,4,0,0,58,MEDIUM
950,UK,web,desktop,38.21,1,0,0,49,LOW
4595,JP,email,desktop,17.47,3,1,0,51,MEDIUM
5728,CA,web,mobile,72.51,3,0,0,53,MEDIUM
3771,IN,app,mobile,20.07,4,1,0,50,MEDIUM
2507,IN,social,mobile,195.3,4,0,1,60,MEDIUM
5108,BR,web,mobile,21.22,2,0,0,48,LOW
2851,AU,web,mobile,74.43,3,0,0,52,MEDIUM
6486,BR,ads,mobile,285.76,4,0,1,68,MEDIUM
5363,CA,app,mobile,59.98,5,1,0,55,MEDIUM
7443,FR,email,desktop,22.74,3,0,0,55,MEDIUM
4447,US,ads,mobile,41.62,5,0,0,56,MEDIUM
4461,FR,social,desktop,24.91,4,1,0,54,MEDIUM
9514,CA,email,mobile,70.73,1,0,0,55,MEDIUM
2506,AU,web,mobile,204.68,2,0,0,70,HIGH
1115,FR,web,mobile,35.13,4,0,0,53,MEDIUM
8398,UK,email,mobile,32.81,3,0,0,57,MEDIUM
299,JP,web,mobile,52.96,3,0,0,53,MEDIUM
1676,AU,app,mobile,89.27,3,0,0,51,MEDIUM
3348,US,web,mobile,106.16,4,0,0,64,MEDIUM
2736,US,app,mobile,40.04,6,0,0,60,MEDIUM
7820,UK,app,desktop,22.97,3,0,0,50,MEDIUM
4989,UK,app,mobile,77.58,4,1,0,50,MEDIUM
9895,DE,web,mobile,8.75,3,0,0,58,MEDIUM
5818,UK,app,mobile,46.52,1,0,0,47,LOW
4326,IN,web,desktop,185.99,4,0,0,61,MEDIUM
6720,CA,social,mobile,22.55,7,0,0,56,MEDIUM
8787,DE,web,mobile,128.67,4,0,0,56,MEDIUM
4551,IN,web,desktop,106.42,6,1,0,63,MEDIUM
8573,IN,web,desktop,48.15,2,0,0,54,MEDIUM
7848,DE,app,mobile,184.81,7,0,0,62,MEDIUM
2104,AU,app,desktop,46.06,3,0,0,48,LOW
5814,DE,ads,desktop,57.17,3,1,0,52,MEDIUM
9105,JP,email,tablet,48.33,7,0,0,53,MEDIUM
7454,CA,app,mobile,65.63,2,0,0,50,MEDIUM
1838,UK,ads,tablet,42.29,3,1,0,49,LOW
7903,IN,app,mobile,45.92,1,0,0,48,LOW
8319,IN,ads,mobile,34.62,2,0,0,54,MEDIUM
8724,JP,app,desktop,86.11,4,0,0,50,MEDIUM
608,AU,web,mobile,99.7,3,0,0,52,MEDIUM
8375,AU,web,desktop,107.85,2,0,0,55,MEDIUM
1094,US,web,mobile,207.15,2,0,0,62,MEDIUM
6388,FR,app,mobile,31.91,4,0,0,52,MEDIUM
6506,BR,ads,mobile,45.08,5,0,0,57,MEDIUM
8965,IN,web,mobile,9.85,2,0,0,51,MEDIUM
4488,IN,web,mobile,26.32,6,0,0,56,MEDIUM
161,US,web,tablet,29.16,8,0,0,56,MEDIUM
204,DE,web,mobile,101.83,6,1,0,65,MEDIUM
7041,IN,web,tablet,56.32,4,0,0,48,LOW
5894,IN,web,mobile,40.13,4,0,0,58,MEDIUM
4934,US,app,tablet,89.7,4,0,0,46,LOW
2935,BR,email,desktop,169.92,3,1,0,61,MEDIUM
7323,CA,app,mobile,29.68,5,0,0,60,MEDIUM
2436,CA,app,mobile,78.94,1,1,0,50,MEDIUM
1231,JP,app,mobile,37.43,4,0,0,52,MEDIUM
8676,AU,app,desktop,61.57,8,0,0,60,MEDIUM
3047,ES,ads,mobile,83.54,2,0,0,56,MEDIUM
9655,FR,app,desktop,39.86,4,0,0,47,LOW
8420,IN,web,mobile,41.75,1,0,0,49,LOW
7667,IN,web,mobile,22.72,1,0,0,51,MEDIUM
6408,US,web,desktop,22.8,3,0,0,49,LOW
4252,CA,app,mobile,333.26,2,0,0,65,MEDIUM
5578,US,email,desktop,41.48,3,1,0,51,MEDIUM
3294,IN,app,mobile,68.44,2,0,0,57,MEDIUM
4035,FR,web,tablet,119.81,4,0,0,54,MEDIUM
8113,ES,ads,tablet,100.65,3,0,0,57,MEDIUM
